type,tfidf_cnt,tfidf&tar_cnt,tech_cnt,tech&tar_cnt,agentList_cnt,problem_cnt,problem&tar_cnt,func_cnt,func&tar_cnt,applicantFirst,target
1,30,0,60,0,1,1,0,10,0,广东省自动化研究所,0
1,1,0,53,0,1,1,0,1,0,苹果公司,0
1,30,0,107,1,2,49,0,15,0,浙江大学,1
1,30,0,109,0,1,18,0,19,0,南京大学,1
1,30,0,81,0,1,1,0,29,0,刘运通,1
1,30,0,209,0,1,133,0,28,0,刘运通,1
1,1,0,119,0,2,1,0,20,0,北京物灵智能科技有限公司,1
1,30,0,99,0,2,1,0,1,0,株式会社日立制作所,1
1,30,1,47,1,1,1,0,12,0,天津海量信息技术股份有限公司,1
1,30,0,93,1,1,17,0,14,0,中南大学,0
1,30,0,98,0,2,1,0,1,0,株式会社日立制作所,1
1,30,0,150,0,1,27,0,25,0,国家电网公司,0
1,30,0,89,0,1,1,0,15,0,上海华兴数字科技有限公司,1
1,30,0,124,0,1,19,0,17,0,重庆邮电大学,1
1,30,0,265,0,1,111,0,52,0,北京科技大学,1
1,1,0,88,1,1,14,0,19,0,河海大学,1
1,30,0,47,0,1,1,0,8,0,北京百度网讯科技有限公司,1
1,30,0,49,0,1,1,0,9,0,北京百度网讯科技有限公司,1
1,30,0,110,0,1,1,0,22,0,国信优易数据有限公司,1
1,30,0,67,0,1,1,0,15,0,成都数联铭品科技有限公司,1
1,30,0,241,0,1,1,0,53,0,北京科技大学,1
1,30,0,66,0,1,1,0,15,0,清华大学,1
1,1,0,98,0,2,1,0,9,0,安徽华贞信息科技有限公司,1
1,30,0,58,0,1,1,0,1,0,北京京东尚科信息技术有限公司,0
1,30,0,135,0,1,1,0,18,0,万继华,1
1,30,0,78,0,1,21,0,21,0,黄致辉,1
1,1,0,83,0,1,1,0,10,0,常熟鑫沐奇宝软件开发有限公司,1
1,30,0,118,0,1,1,0,19,0,四川衡驰信息技术有限公司,0
1,30,0,36,0,2,1,0,8,0,中国科学院自动化研究所,1
1,30,0,91,0,2,1,0,9,0,安徽华贞信息科技有限公司,1
1,30,0,242,0,1,100,0,42,0,浪潮电子信息产业股份有限公司,1
1,1,0,100,0,1,38,0,17,0,腾讯科技(深圳)有限公司,1
1,1,0,76,0,2,20,0,11,0,阿里巴巴集团控股有限公司,0
1,1,0,55,0,2,1,0,10,0,株式会社理光,1
1,30,1,59,1,1,44,1,2,0,杨槐,1
1,30,0,181,0,1,1,0,29,0,万继华,1
0,30,0,38,0,2,1,0,9,0,新诺普系统公司,1
1,30,0,43,0,1,1,0,8,0,北京百度网讯科技有限公司,1
1,30,0,69,1,1,16,0,17,0,浙江大学,0
1,1,0,83,0,1,1,0,18,0,北京京东尚科信息技术有限公司,1
1,30,0,94,0,1,1,0,16,0,NEC软件有限公司,1
1,1,0,68,0,1,23,0,8,0,前海梧桐(深圳)数据有限公司,1
1,30,0,55,0,1,1,0,1,0,北京京东尚科信息技术有限公司,0
1,1,0,55,0,2,1,0,15,0,上海携程国际旅行社有限公司,1
1,30,0,106,0,1,9,0,30,0,北京高地信息技术有限公司,1
1,30,0,91,0,1,1,0,1,0,成都信汇聚源科技有限公司,1
1,30,0,54,0,1,1,0,9,0,哈尔滨工业大学深圳研究生院,1
1,30,0,104,0,1,32,0,20,0,华为技术有限公司,1
1,30,0,41,0,2,10,0,9,0,海航生态科技集团有限公司,1
1,30,0,73,0,1,1,0,9,0,NEC软件有限公司,1
1,30,0,61,0,2,18,0,17,0,中兴通讯股份有限公司,1
1,1,0,48,0,1,1,0,3,0,广州诚予国际市场信息研究有限公司,1
1,30,0,113,0,1,1,0,21,0,北京智慧农业有限公司,0
1,30,0,55,0,1,18,0,11,0,上海市电力公司,1
1,30,0,64,0,1,1,0,14,0,中国电信股份有限公司,1
1,30,0,51,0,2,1,0,23,0,发明机器公司,1
1,30,0,50,0,2,1,0,8,0,上海未来伙伴机器人有限公司,1
1,30,0,71,0,1,1,0,11,0,北京京东尚科信息技术有限公司,0
1,30,0,45,0,1,1,0,12,0,西门子保健有限责任公司,1
1,30,0,80,0,1,1,0,14,0,上海龙慧信息科技有限公司,1
1,30,1,77,1,1,44,1,17,0,成功要素股份有限公司,0
1,30,0,54,0,1,21,0,6,0,华为技术有限公司,1
1,30,0,58,0,1,21,0,12,0,上海市电力公司,1
1,30,0,1,0,1,1,0,1,0,北京京东尚科信息技术有限公司,1
1,30,0,34,0,2,1,0,16,0,日本电气株式会社,1
1,1,0,51,1,1,19,0,11,0,佛山市深研信息技术有限公司,1
1,30,0,79,0,1,1,0,12,0,北京京东尚科信息技术有限公司,1
1,30,0,68,0,1,1,0,12,0,科大讯飞股份有限公司,1
1,30,0,31,0,2,1,0,13,0,日本电气株式会社,1
1,30,0,107,0,1,1,0,31,0,北京华电天仁电力控制技术有限公司,1
1,30,0,107,0,1,1,0,32,0,北京华电天仁电力控制技术有限公司,1
1,30,0,32,0,1,1,0,9,0,乐视控股(北京)有限公司,0
1,30,0,31,0,1,1,0,13,0,重庆工业职业技术学院,1
1,30,0,90,0,1,1,0,14,0,东南大学,1
1,30,0,1,0,1,1,0,1,0,潘一琦,1
1,30,0,127,0,2,57,0,23,0,复旦大学,1
1,1,0,126,0,2,56,0,25,0,复旦大学,1
1,30,0,54,0,2,15,0,11,0,乐视控股(北京)有限公司,1
1,30,0,33,0,2,1,0,1,0,发明机器公司,1
1,30,0,90,0,1,1,0,11,0,NEC软件有限公司,1
1,1,0,47,0,1,16,0,8,0,厦门快商通信息技术有限公司,1
1,1,0,211,0,2,25,0,42,0,复旦大学,1
1,30,0,211,0,2,24,0,42,0,复旦大学,1
1,30,0,89,0,1,1,0,12,0,北京搜狗科技发展有限公司,1
1,30,0,59,1,1,36,0,24,0,成功要素股份有限公司,1
1,1,0,72,0,2,1,0,13,0,腾讯科技(深圳)有限公司,1
1,1,0,68,0,1,22,0,1,0,声音猎手公司,1
1,1,0,64,0,1,26,0,14,0,陆丽娜,1
1,25,0,32,0,1,19,0,4,0,钟俊豪,0
1,30,0,41,0,2,8,0,1,0,谷歌公司,1
1,30,0,75,0,2,44,0,18,0,SK电信有限公司,1
1,30,0,69,0,1,29,0,17,0,浙江工商大学,1
1,1,0,126,0,2,1,0,24,0,公安部交通管理科学研究所,1
1,30,0,26,0,1,1,0,7,0,威盛电子股份有限公司,1
1,30,0,90,0,1,32,0,12,0,北京搜狗科技发展有限公司,1
1,30,0,75,0,2,44,0,18,0,SK电信有限公司,1
1,30,0,65,0,2,1,0,14,0,北京邮电大学,1
1,30,0,145,0,1,38,0,49,0,中国电力科学研究院,0
1,30,0,79,0,1,1,0,14,0,中国科学院声学研究所,1
1,30,0,223,0,1,1,0,34,0,华南理工大学,1
1,30,0,50,0,1,1,0,8,0,佳都新太科技股份有限公司,1
1,1,0,41,0,2,1,0,11,0,富士通株式会社,1
1,30,0,31,0,1,1,0,8,0,成都博睿德科技有限公司,1
1,1,0,59,0,1,18,0,13,0,广东欧珀移动通信有限公司,1
1,30,0,44,0,1,1,0,9,0,宋春雨,1
1,1,0,253,0,2,115,0,24,0,杭州铭师堂教育科技发展有限公司,0
1,30,0,171,0,1,74,0,25,0,华中科技大学,1
1,30,0,1,0,1,1,0,1,0,国家电网公司,1
1,1,0,97,0,2,1,0,23,0,英特尔公司,1
1,30,0,215,0,1,1,0,26,0,华南理工大学,1
1,30,0,101,0,1,27,0,17,0,上海分维智能科技有限公司,1
1,30,0,34,0,1,1,0,8,0,中国农业银行股份有限公司,1
1,1,0,112,0,2,1,0,17,0,上海寒武纪信息科技有限公司,1
1,30,0,46,0,2,1,0,1,0,微软技术许可有限责任公司,1
1,1,0,100,0,1,1,0,9,0,国家电网公司,0
1,1,0,153,0,1,1,0,21,0,北京智慧农业有限公司,1
1,30,0,105,0,1,1,0,9,0,上海银橙文化传媒股份有限公司,0
1,30,0,66,0,1,1,0,25,0,国家电网公司,1
1,1,0,32,0,1,1,0,6,0,联想(北京)有限公司,1
1,1,0,112,0,1,28,0,14,0,合肥博焱智能科技有限公司,1
1,1,0,103,0,2,1,0,24,0,上海寒武纪信息科技有限公司,1
1,30,0,40,0,1,1,0,8,0,阿里巴巴集团控股有限公司,0
1,30,0,87,0,1,1,0,11,0,中国科学院软件研究所,1
1,30,0,49,0,1,1,0,8,0,北京百度网讯科技有限公司,1
1,30,0,39,0,1,1,0,15,0,大连市勘察测绘研究院有限公司,1
1,30,0,104,0,1,43,0,1,0,天津大学,0
0,30,0,59,0,1,1,0,12,0,国家电网公司,0
1,1,0,91,1,2,1,0,24,0,邢加和,1
1,30,0,47,0,1,1,0,11,0,威盛电子股份有限公司,1
1,30,0,88,0,2,1,0,18,0,英特尔公司,1
0,30,0,67,1,1,1,0,7,0,北京护航科技有限公司,1
1,30,0,95,0,1,1,0,16,0,王辉,1
1,30,0,86,0,1,1,0,11,0,中国科学院软件研究所,1
1,30,0,29,0,1,1,0,8,0,成都博睿德科技有限公司,1
1,1,0,88,0,2,1,0,18,0,英特尔公司,1
1,1,0,81,0,1,1,0,10,0,佛山市弗格企业管理咨询有限公司,0
1,30,0,57,0,2,1,0,23,0,施耐德电气美国股份有限公司,1
1,30,0,89,0,1,34,0,10,0,武汉虹旭信息技术有限责任公司,1
1,1,0,118,1,1,1,0,25,0,河南电力医院,1
1,30,0,44,0,1,1,0,18,0,大连生容享科技有限公司,1
1,30,0,57,0,2,1,0,23,0,施耐德电气美国股份有限公司,1
1,30,1,42,1,1,1,0,9,0,海信集团有限公司,1
1,30,0,103,0,1,1,0,9,0,国家电网公司,0
1,30,0,70,0,1,1,0,20,0,袁玉宇,1
0,30,0,69,0,1,1,0,12,0,深圳市贝美互动科技有限公司,1
1,1,0,54,0,1,22,0,11,0,卡马祖伊发展公司,1
1,1,0,25,0,1,1,0,11,0,威盛电子股份有限公司,1
1,30,0,82,0,1,1,0,15,0,富泰华工业(深圳)有限公司,1
1,30,0,112,0,1,10,0,24,0,清华大学,1
1,30,0,84,0,1,1,0,29,0,国家电网公司,0
1,1,0,147,0,1,55,0,30,0,华南农业大学,0
1,30,0,47,0,1,1,0,11,0,威盛电子股份有限公司,1
1,30,0,84,0,1,1,0,16,0,富泰华工业(深圳)有限公司,1
1,30,0,44,0,2,1,0,1,0,惠普发展公司,1
1,30,0,128,0,1,67,0,20,0,南京大学,1
1,1,0,54,0,2,1,0,14,0,腾讯科技(深圳)有限公司,1
1,30,0,97,0,2,1,0,24,0,黄致辉,1
1,30,0,39,0,2,1,0,12,0,复旦大学,1
1,1,0,86,0,1,1,0,16,0,富泰华工业(深圳)有限公司,1
0,1,0,60,0,1,23,0,9,0,国网浙江省电力公司培训中心,1
1,1,0,70,0,1,1,0,19,0,山东大学,1
1,30,0,49,0,1,22,0,5,0,曙光信息产业股份有限公司,1
1,30,0,72,1,2,1,0,15,0,中国石油天然气股份有限公司,1
1,30,0,37,0,2,1,0,1,0,微软技术许可有限责任公司,1
1,30,0,63,0,1,1,0,12,0,百度在线网络技术(北京)有限公司,0
1,30,0,55,0,1,1,0,17,0,国际商业机器公司,1
1,1,0,51,0,1,22,0,5,0,南京乐朋电子科技有限公司,1
1,1,0,18,0,1,1,0,1,0,湖南移商动力网络技术有限公司,0
0,15,0,18,0,1,1,0,3,0,邓学平,0
1,30,0,120,0,1,1,0,12,0,刘莎,1
1,1,0,98,0,1,1,0,20,0,阿里巴巴集团控股有限公司,1
1,30,0,69,0,1,1,0,14,0,华为软件技术有限公司,1
1,1,0,21,0,1,1,0,13,0,威盛电子股份有限公司,1
1,30,0,34,0,2,1,0,12,0,乐天株式会社,1
1,30,0,50,0,1,22,0,1,0,成都汉康信息产业有限公司,1
1,1,0,48,0,1,1,0,14,0,河海大学,1
1,30,0,102,0,1,1,0,17,0,上海交通大学,1
1,30,0,86,0,1,1,0,37,0,国网上海市电力公司,0
0,1,0,58,1,1,1,0,13,0,北京赛迈特锐医疗科技有限公司,1
1,30,0,60,0,1,1,0,6,0,深圳市科盾科技有限公司,1
1,30,0,1,0,2,1,0,1,0,韩华泰科株式会社,1
1,30,0,79,0,1,1,0,15,0,华为软件技术有限公司,1
1,1,0,98,1,1,38,0,24,0,成都大象分形智能科技有限公司,1
1,1,0,48,0,2,1,0,5,0,北京神州泰岳软件股份有限公司,1
1,1,0,54,1,1,1,0,9,0,汇仕电子商务(上海)有限公司,1
1,30,0,54,0,1,22,0,16,0,日电(中国)有限公司,1
1,30,0,122,0,1,39,0,19,0,天津神舟通用数据技术有限公司,1
1,1,0,76,0,1,1,0,13,0,广东欧珀移动通信有限公司,1
1,30,0,80,0,1,1,0,15,0,富泰华工业(深圳)有限公司,1
1,30,0,101,0,1,41,0,18,0,南方电网科学研究院有限责任公司,0
1,30,0,95,0,1,49,0,16,0,王柳,1
0,30,0,44,0,1,1,0,8,0,郑州航空工业管理学院,1
1,30,0,87,0,1,37,0,16,0,王柳,1
1,30,0,60,0,1,1,0,10,0,邢台钢铁有限责任公司,1
1,30,1,75,1,1,1,0,15,0,同济大学,1
1,1,0,153,1,1,1,0,30,0,北京一览群智数据科技有限责任公司,1
1,30,0,145,0,1,17,0,34,0,南京师范大学,0
1,1,0,62,0,1,1,0,14,0,广东欧珀移动通信有限公司,1
1,30,0,82,0,1,1,0,11,0,兆雅股份有限公司,0
1,30,0,105,0,1,1,0,10,0,刘莎,1
1,1,0,32,0,1,1,0,1,0,广东能龙教育股份有限公司,1
1,1,0,67,0,1,34,0,12,0,成都才智圣有科技有限责任公司,1
1,30,0,40,0,1,1,0,16,0,日电(中国)有限公司,1
1,1,0,30,0,1,21,0,12,0,济南浪潮高新科技投资发展有限公司,1
1,30,0,1,0,1,1,0,1,0,北京高地信息技术有限公司,1
1,1,0,148,0,2,13,0,27,0,东华大学,1
1,1,0,65,0,2,1,0,3,0,华为技术有限公司,1
1,30,0,55,0,1,1,0,15,0,谷歌公司,1
1,30,0,74,0,1,42,0,11,0,合肥红珊瑚软件服务有限公司,1
1,30,0,114,0,1,36,0,32,0,深圳市昆特科技有限公司,0
1,30,0,85,1,1,1,0,15,0,中国电信股份有限公司,1
1,30,0,103,1,1,1,0,23,0,TCL美国研究所,1
1,30,0,95,1,1,1,0,24,0,TCL美国研究所,1
1,30,0,45,0,1,17,0,12,0,南京邮电大学,1
1,30,0,157,0,1,43,0,33,0,西安电子科技大学,1
1,30,0,1,0,1,1,0,1,0,深圳市微我科技有限公司,1
1,30,0,51,0,1,1,0,16,0,深圳市永兴元科技有限公司,1
1,1,0,176,0,1,87,0,25,0,刘莎,1
1,30,0,56,0,1,1,0,16,0,句容智恒安全设备有限公司,1
1,1,0,56,0,1,1,0,5,0,长沙青核桃网络科技有限公司,0
1,30,0,133,0,1,46,0,14,0,汕头大学,0
1,30,0,46,0,1,1,0,12,0,国家电网公司,1
1,30,0,181,0,1,40,0,33,0,西安电子科技大学,1
1,30,0,127,0,1,1,0,25,0,江苏道润工程技术有限公司,0
1,1,0,67,0,1,1,0,12,0,沈丽娜,1
0,26,0,39,0,1,15,0,6,0,联綮(天津)科技有限公司,1
1,1,0,85,0,1,37,0,14,0,北京金堤科技有限公司,0
1,27,0,22,0,1,1,0,6,0,镇江华扬信息科技有限公司,1
1,30,0,154,0,1,1,0,29,0,四川省肿瘤医院,1
1,1,0,64,0,1,1,0,15,0,国网节能服务有限公司,0
1,30,0,107,0,1,1,0,23,0,国电南瑞科技股份有限公司,0
0,30,0,85,0,1,34,0,17,0,周晓辉,1
1,30,0,26,0,1,1,0,7,0,镇江鼎拓科技信息有限公司,1
1,1,0,76,0,1,1,0,14,0,广东欧珀移动通信有限公司,1
1,30,0,65,0,1,1,0,14,0,北京百度网讯科技有限公司,1
1,30,0,56,0,1,23,0,12,0,卡马祖伊发展公司,1
1,30,0,69,0,2,1,0,15,0,浙江工商大学,1
1,30,0,107,1,1,1,0,17,0,中国电信股份有限公司,1
1,30,0,73,1,1,1,0,11,0,南京邮电大学,1
1,1,0,115,0,1,25,0,24,0,云南大学,1
1,1,0,66,0,2,21,0,11,0,阿里巴巴集团控股有限公司,1
1,30,0,68,0,1,1,0,13,0,深圳市微我科技有限公司,1
1,30,0,116,0,1,1,0,12,0,山东政通科技发展有限公司,1
0,30,0,38,0,1,1,0,5,0,魏祥东,0
1,30,0,86,0,1,37,0,20,0,上海市特种设备监督检验技术研究院,1
1,30,0,81,0,1,26,0,17,0,北京百度网讯科技有限公司,1
1,30,0,111,1,1,1,0,23,0,国电南瑞科技股份有限公司,1
1,30,0,31,0,2,1,0,6,0,富士通株式会社,1
1,30,0,120,0,1,1,0,13,0,吴本刚,1
1,1,0,70,0,1,1,0,22,0,河南长澜信息科技有限公司,1
1,30,0,69,0,1,20,0,20,0,上海市特种设备监督检验技术研究院,1
1,1,0,64,1,1,30,1,9,0,上海拜富网络科技股份有限公司,0
0,1,0,70,0,1,1,0,22,0,河南长澜信息科技有限公司,1
1,30,0,48,0,1,1,0,11,0,北京京师励耘教育科技有限公司,1
1,30,0,102,0,1,31,0,26,0,天津市康凯特软件科技有限公司,1
1,30,0,44,0,1,1,0,8,0,浪潮软件集团有限公司,1
1,1,0,85,0,1,1,0,21,0,刘武丰,1
1,30,0,109,0,1,30,0,10,0,浙江大学,1
1,30,0,100,0,1,14,0,10,0,浙江大学,1
1,30,0,73,0,1,1,0,8,0,上海纳鑫信息科技有限公司,1
1,30,0,73,0,1,11,0,14,0,北京百度网讯科技有限公司,1
1,30,0,56,0,1,1,0,14,0,联想(北京)有限公司,1
1,27,0,20,0,1,5,0,3,0,刘东民,1
1,1,0,50,0,1,1,0,10,0,洛川闰土农牧科技有限责任公司,1
1,30,0,115,0,1,1,0,16,0,同方知网(北京)技术有限公司,1
1,30,0,45,0,1,8,0,15,0,中国电力科学研究院,1
1,30,0,120,0,1,12,0,17,0,杭州手趣科技有限公司,1
1,30,0,91,0,1,1,0,1,0,成都信汇聚源科技有限公司,1
1,30,0,72,0,1,23,0,12,0,新奥特(北京)视频技术有限公司,1
0,30,0,53,0,1,1,0,8,0,周晓辉,1
1,30,0,54,0,1,1,0,10,0,浙江大学,1
1,30,0,67,0,1,21,0,10,0,北京中科汇联科技股份有限公司,1
1,1,0,46,0,2,14,0,10,0,广州市云润大数据服务有限公司,1
1,30,0,38,0,2,1,0,4,0,广州隆德信息科技有限公司,1
1,1,0,62,0,1,14,0,8,0,合肥博焱智能科技有限公司,1
1,1,0,57,0,1,1,0,5,0,长沙云昊信息科技有限公司,0
1,30,0,74,1,1,38,0,21,0,浪潮集团有限公司,1
1,30,0,76,0,1,1,0,17,0,闽江学院,1
1,30,0,53,0,1,1,0,13,0,成都康赛信息技术有限公司,1
1,30,0,76,0,1,24,0,10,0,苏州贝多环保技术有限公司,1
1,30,0,41,0,1,1,0,10,0,上海智臻智能网络科技股份有限公司,1
1,30,0,59,0,1,22,0,11,0,王少夫,1
1,1,0,115,0,1,1,0,17,0,上海宽全智能科技有限公司,1
1,30,0,49,0,1,1,0,9,0,魏祥东,0
1,1,0,52,0,1,12,0,12,0,成都博睿德科技有限公司,1
1,1,0,41,0,2,1,0,3,0,北京京东尚科信息技术有限公司,1
1,1,0,58,0,1,23,0,14,0,深圳跨视界智能科技有限公司,1
1,30,0,65,0,1,1,0,12,0,松下电器产业株式会社,1
1,1,0,159,0,1,1,0,32,0,中国石油化工股份有限公司,1
1,1,0,80,0,1,29,0,12,0,新奥特(北京)视频技术有限公司,1
1,1,0,59,0,1,23,0,12,0,温州市鹿城区中津先进科技研究院,0
0,30,0,35,0,1,1,0,10,0,中国农业银行股份有限公司,1
1,30,0,61,1,1,1,0,10,0,无锡必通科技有限公司,0
1,30,0,68,1,1,1,0,14,0,华为技术有限公司,1
1,28,0,48,0,1,1,0,6,0,武汉大学,1
1,30,0,32,0,1,1,0,10,0,句容今太科技园有限公司,1
1,30,0,48,0,1,34,0,10,0,河海大学常州校区,1
1,1,0,29,0,2,12,0,1,0,微软技术许可有限责任公司,1
1,1,0,57,0,1,1,0,15,0,温州市鹿城区中津先进科技研究院,1
1,30,0,108,0,1,1,0,19,0,深圳市华威世纪科技股份有限公司,1
1,30,0,34,0,2,1,0,4,0,华为技术有限公司,1
1,30,0,47,0,1,1,0,18,0,微软公司,1
1,1,0,167,0,2,54,0,21,0,四川智美高科科技有限公司,0
1,1,0,68,0,1,1,0,11,0,北京金堤科技有限公司,1
1,30,0,62,0,1,1,0,12,0,松下电器产业株式会社,1
1,30,0,11,0,2,1,0,1,0,声钰科技,1
1,30,0,68,0,1,22,0,14,0,中国移动通信集团公司,1
1,1,0,69,0,1,1,0,23,0,闫如月,1
1,30,0,69,0,1,1,0,7,0,浙江大学,1
1,30,0,24,0,1,1,0,11,0,用友网络科技股份有限公司,1
1,30,0,54,0,1,41,0,16,0,青海省电力设计院,1
1,30,0,49,0,1,1,0,10,0,浪潮软件集团有限公司,1
1,30,1,72,1,1,1,0,10,0,广州特道信息科技有限公司,1
1,30,0,67,0,1,31,0,1,0,山东浪潮商用系统有限公司,1
1,30,0,41,0,2,1,0,11,0,中国石油大学(华东),0
1,30,0,56,0,1,1,0,1,0,镇江市方舟运输有限公司,1
1,30,0,56,0,1,1,0,9,0,中国电子科技集团公司第五十四研究所,1
1,30,0,30,0,2,1,0,5,0,北京华智凯科技有限公司,1
1,28,0,31,0,1,1,0,7,0,上海智臻智能网络科技股份有限公司,1
1,1,0,163,0,1,1,0,26,0,北京恒泰能联科技发展有限公司,0
1,30,0,52,0,1,1,0,18,0,成都博元时代软件有限公司,1
1,30,0,35,0,2,1,0,4,0,华为技术有限公司,1
1,30,0,114,0,1,1,0,21,0,东南大学,1
1,30,0,62,0,1,1,0,19,0,江苏省电力公司,0
1,30,0,115,0,1,1,0,26,0,李博航,1
0,28,0,27,0,1,1,0,5,0,山东科技大学,0
1,30,0,117,0,1,1,0,15,0,同方知网(北京)技术有限公司,1
1,30,0,45,0,1,1,0,8,0,上海智臻智能网络科技股份有限公司,1
1,30,0,74,0,1,1,0,26,0,中国航空工业集团公司沈阳飞机设计研究所,1
1,21,0,62,0,1,1,0,6,0,武汉大学,1
1,1,0,102,0,2,1,0,16,0,四川长虹电器股份有限公司,1
1,30,0,1,0,1,1,0,1,0,成都镜杰科技有限责任公司,0
1,28,0,60,0,1,1,0,14,0,山东大学,1
1,30,1,73,1,1,25,0,1,0,四川长虹电器股份有限公司,1
1,30,0,43,0,1,1,0,3,0,广东工业大学,1
1,30,0,60,0,1,22,0,10,0,天格科技(杭州)有限公司,1
1,30,0,59,1,1,1,0,10,0,无锡必通科技有限公司,1
1,30,0,53,0,1,1,0,10,0,上海隆通网络系统有限公司,1
1,30,0,41,0,1,1,0,12,0,天脉聚源(北京)传媒科技有限公司,1
1,30,0,45,0,1,1,0,12,0,天脉聚源(北京)传媒科技有限公司,1
1,1,0,97,0,2,25,0,25,0,上海携程国际旅行社有限公司,1
1,30,0,42,1,1,1,0,6,0,成都天地网络科技有限公司,1
1,30,0,25,0,1,1,0,9,0,威盛电子股份有限公司,1
1,30,0,50,0,1,1,0,10,0,殷程,1
1,30,0,350,0,1,20,0,38,0,胡广芹,1
1,21,0,56,0,1,26,0,7,0,清华大学,1
1,30,0,94,0,1,1,0,18,0,上海全成通信技术有限公司,0
1,1,0,60,0,1,21,0,8,0,软通动力信息技术(集团)有限公司,1
1,30,0,66,0,1,21,0,16,0,成都数联铭品科技有限公司,1
1,30,0,142,0,1,1,0,34,0,杭州纵波科技有限公司,1
1,30,0,42,0,1,1,0,21,0,昆山冠强软件科技有限公司,1
1,30,0,181,1,1,31,0,34,0,四川虹欧显示器件有限公司,1
1,30,0,64,1,2,1,0,3,0,上海市第十人民医院,1
1,30,0,26,0,2,1,0,1,0,高通股份有限公司,1
1,28,0,60,0,1,1,0,14,0,山东大学,1
1,30,0,139,0,2,65,0,22,0,江苏方天电力技术有限公司,0
1,30,0,66,0,1,15,0,14,0,北京市信访矛盾分析研究中心,1
1,30,0,121,0,1,57,0,29,0,浪潮电子信息产业股份有限公司,1
1,1,0,81,0,1,1,0,17,0,南京瓦尔基里网络科技有限公司,1
1,30,0,136,0,2,1,0,24,0,北京鼎泰智源科技有限公司,1
1,1,0,43,0,2,1,0,4,0,科大讯飞股份有限公司,1
1,1,0,48,0,2,14,0,9,0,武汉光谷信息技术股份有限公司,1
1,30,0,58,0,2,18,0,15,0,成都金税电子技术有限公司,1
1,30,0,72,0,1,1,0,1,0,国信优易数据有限公司,1
1,30,0,77,0,1,1,0,15,0,郭磊,1
1,1,0,128,0,1,1,0,23,0,北京信息科技大学,1
1,30,0,50,0,1,1,0,13,0,大连大有吴涛易语言软件开发有限公司,1
0,1,0,66,1,1,1,0,8,0,黄新艳,1
1,21,0,64,0,1,14,0,15,0,成都陌云科技有限公司,1
1,30,0,46,0,1,1,0,9,0,上海奔影网络科技有限公司,1
1,30,1,49,1,1,1,0,9,0,天津海量信息技术股份有限公司,1
1,1,0,119,1,1,28,0,14,0,北京贝塔智投科技有限公司,1
1,30,0,96,0,1,1,0,28,0,西北大学,1
0,1,0,53,0,1,1,0,4,0,广州宜企邦科技有限公司,1
1,30,0,74,0,1,1,0,15,0,辽宁四维科技发展有限公司,1
1,30,0,28,0,1,1,0,10,0,句容今太科技园有限公司,1
1,30,0,58,0,2,1,0,17,0,中国银联股份有限公司,1
1,30,0,66,0,1,1,0,13,0,刘挺,1
1,30,0,48,0,1,1,0,12,0,北京京东尚科信息技术有限公司,0
1,30,0,46,0,1,1,0,10,0,深圳市云软信息技术有限公司,1
1,30,0,22,0,1,1,0,7,0,威盛电子股份有限公司,1
1,30,0,73,0,1,1,0,12,0,成都勤智数码科技股份有限公司,1
1,30,0,33,1,2,10,0,11,0,腾讯科技(深圳)有限公司,1
1,30,0,137,1,1,1,0,34,0,四川虹欧显示器件有限公司,1
1,1,0,87,0,1,27,0,15,0,灯塔财经信息有限公司,1
1,30,0,25,0,1,1,0,9,0,威盛电子股份有限公司,1
0,1,0,56,0,1,34,0,13,0,安庆师范大学,0
1,1,0,95,0,1,1,0,20,0,成都布林特信息技术有限公司,1
1,30,0,39,1,2,16,0,11,0,腾讯科技(深圳)有限公司,1
1,30,0,46,0,1,1,0,6,0,南京新恺拓网络技术有限公司,1
1,30,0,42,0,1,1,0,13,0,国家电网公司,1
1,30,0,84,0,1,1,0,17,0,昆明理工大学,1
0,30,0,48,0,1,1,0,7,0,云雀科技成都有限责任公司,1
1,30,0,50,0,1,1,0,5,0,上海全成通信技术有限公司,0
1,30,0,102,1,1,38,0,23,0,成都博元时代软件有限公司,1
1,1,0,57,0,2,1,0,6,0,重庆柚瓣科技有限公司,1
1,30,0,36,0,2,1,0,19,0,通用汽车环球科技运作有限责任公司,1
1,30,0,129,0,1,1,0,25,0,国云科技股份有限公司,1
1,30,0,61,0,1,1,0,5,0,中国空气动力研究与发展中心计算空气动力研究所,1
1,30,0,79,0,1,1,0,26,0,西北大学,1
1,1,0,49,0,1,1,0,11,0,广州市小嗒信息技术有限公司,1
1,30,0,83,0,1,24,0,10,0,合肥学院,1
1,30,0,54,0,1,1,0,17,0,桂林电子科技大学,1
1,1,0,49,1,1,1,0,5,0,广东技术师范学院,1
1,30,0,1,0,1,1,0,1,0,云南财经大学,1
1,30,0,111,0,1,30,0,18,0,中国电子科技集团公司第三十二研究所,1
